gene	canonical_gene	panel	candidate_role	support_tier	selected_gene_reason	is_original_candidate_gene	is_marker_panel_gene	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	shared_strict_bh_0_20	combined_rank_delta	minimum_branch_detection
SRSF5	SRSF5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	2.283402995175183e-13	6	12	1.0	0.5	0.5	0.009879767867540601	0.6104918612880397	0.735981027612693	6	3	3.693289408303484e-13	0.03418661397874148	True	True	True	1.0	0.6104918612880397
UBE2K	UBE2K	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.832665015643997e-15	6	12	1.0	0.5	0.5	0.009879767867540601	0.7068106312292359	0.6081911580539405	7	3	1.2887000364288546e-14	0.03418661397874148	True	True	True	1.0	0.6081911580539405
ENAH	ENAH	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.520962881367227e-15	6	12	1.0	0.5	0.5	0.00021486327043911477	0.6428571428571429	0.6077600899280768	7	3	1.0720652184141016e-14	0.003140309337187062	True	True	True	1.0	0.6077600899280768
PSIP1	PSIP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.574830319650641e-18	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6076487252124646	0.8594696228834997	7	3	2.3936688498484222e-17	0.013191158405414228	True	True	True	1.0	0.6076487252124646
HP1BP3	HP1BP3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.574830319650641e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.6805970149253732	0.605326480714226	7	3	2.3936688498484222e-17	0.03418661397874148	True	True	True	1.0	0.605326480714226
PCM1	PCM1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1239080044577881e-22	6	12	1.0	0.5	0.5	0.009879767867540601	0.8183908045977012	0.604415836146257	7	3	9.048148209095598e-22	0.03418661397874148	True	True	True	1.0	0.604415836146257
NKTR	NKTR	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.49617453572322e-23	6	12	1.0	0.5	0.5	0.009879767867540601	0.7857142857142857	0.5988644172528668	7	3	1.488625031185167e-22	0.03418661397874148	True	True	True	1.0	0.5988644172528668
GPBP1	GPBP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.2354325481417825e-22	6	12	1.0	0.5	0.5	0.00021486327043911477	0.6389148737137512	0.5987419105760605	7	3	4.307214393923416e-21	0.003140309337187062	True	True	True	1.0	0.5987419105760605
CDH2	CDH2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.7294444865275855e-20	6	12	1.0	0.5	0.5	0.0017167440604175456	0.7763347763347763	0.5983839445899436	7	3	1.6275986099151576e-19	0.013191158405414228	True	True	True	1.0	0.5983839445899436
APLP2	APLP2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.8526996800741386e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.5950226244343891	0.6149900387330789	7	3	5.807089026128333e-18	0.03418661397874148	True	True	True	1.0	0.5950226244343891
APC	APC	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.762542842583194e-26	6	12	1.0	0.5	0.5	0.009879767867540601	0.7793667007150153	0.5921569640268054	7	3	5.210396022228651e-25	0.03418661397874148	True	True	True	1.0	0.5921569640268054
MYEF2	MYEF2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3797433769793204e-19	6	12	1.0	0.5	0.5	0.009879767867540601	0.5864022662889519	0.6237763697832599	7	3	8.93021346828399e-19	0.03418661397874148	True	True	True	1.0	0.5864022662889519
TOP2B	TOP2B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.59946154156911e-23	6	12	1.0	0.5	0.5	0.00021486327043911477	0.5855181023720349	0.6353982837664673	7	3	7.460892833465361e-22	0.003140309337187062	True	True	True	1.0	0.5855181023720349
AIG1	AIG1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.550672817150389e-11	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6507859733978234	0.5835304306059923	7	3	6.184467005262653e-11	0.013191158405414228	True	True	True	1.0	0.5835304306059923
DYNC1I2	DYNC1I2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.266508062003221e-08	6	12	1.0	0.5	0.5	0.009879767867540601	0.5831702544031311	0.776969104219861	7	3	6.118401706740753e-08	0.03418661397874148	True	True	True	1.0	0.5831702544031311
SERINC1	SERINC1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.0985311727792718e-16	6	12	1.0	0.5	0.5	0.009879767867540601	0.578125	0.6694500815355007	7	3	4.821731052710001e-16	0.03418661397874148	True	True	True	1.0	0.578125
MAGED1	MAGED1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.27963668505179e-14	6	12	1.0	0.5	0.5	0.009879767867540601	0.5771195097037793	0.6497297298400878	7	3	5.778661226545355e-14	0.03418661397874148	True	True	True	1.0	0.5771195097037793
PUM2	PUM2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.625527884871116e-16	6	12	1.0	0.5	0.5	0.0017167440604175456	0.7048008171603677	0.576759349518166	7	3	5.822873192520911e-16	0.013191158405414228	True	True	True	1.0	0.576759349518166
CUX1	CUX1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.59946154156911e-23	6	12	1.0	0.5	0.5	0.00021486327043911477	0.5765957446808511	0.691981915246064	7	3	7.460892833465361e-22	0.003140309337187062	True	True	True	1.0	0.5765957446808511
GNG2	GNG2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.3668620952416363e-15	6	12	1.0	0.5	0.5	0.009879767867540601	0.6189451022604952	0.5760529368554339	7	3	2.8128310100371055e-15	0.03418661397874148	True	True	True	1.0	0.5760529368554339
BPTF	BPTF	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3797433769793204e-19	6	12	1.0	0.5	0.5	0.009879767867540601	0.7908496732026143	0.5687899170125736	7	3	8.93021346828399e-19	0.03418661397874148	True	True	True	1.0	0.5687899170125736
SH3GL2	SH3GL2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.7134072463259372e-10	6	12	1.0	0.5	0.5	0.009879767867540601	0.7211328976034859	0.5686802178533306	7	3	2.2647046418531126e-10	0.03418661397874148	True	True	True	1.0	0.5686802178533306
COX7A2L	COX7A2L	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.832665015643997e-15	6	12	1.0	0.5	0.5	0.009879767867540601	0.5686274509803921	0.7845719111836028	7	3	1.2887000364288546e-14	0.03418661397874148	True	True	True	1.0	0.5686274509803921
PPIG	PPIG	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4578769016883846e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.5681818181818182	0.5792110062318135	7	3	4.6570471277792435e-18	0.03418661397874148	True	True	True	1.0	0.5681818181818182
CNOT2	CNOT2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.779415353952181e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.6961325966850829	0.5640672579124779	7	3	2.0033449458749702e-17	0.03418661397874148	True	True	True	1.0	0.5640672579124779
MORF4L2	MORF4L2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.690575769974989e-13	6	12	1.0	0.5	0.5	0.009879767867540601	0.5638712323149477	0.8042128655496299	7	3	1.0380442664574929e-12	0.03418661397874148	True	True	True	1.0	0.5638712323149477
YWHAH	YWHAH	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.892108440208418e-14	6	12	1.0	0.5	0.5	0.009879767867540601	0.5620915032679739	0.7499132318352396	7	3	1.3342153707569805e-13	0.03418661397874148	True	True	True	1.0	0.5620915032679739
MORF4L1	MORF4L1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.611180888788661e-21	6	12	1.0	0.5	0.5	0.0017167440604175456	0.5584859251161519	0.895992472861707	7	3	2.918621426326764e-20	0.013191158405414228	True	True	True	1.0	0.5584859251161519
MAPK1	MAPK1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.664462203773281e-20	6	12	1.0	0.5	0.5	0.009879767867540601	0.7533265097236438	0.5569067929315716	7	3	7.987209115009394e-20	0.03418661397874148	True	True	True	1.0	0.5569067929315716
PUM1	PUM1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.7294444865275855e-20	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6821192052980133	0.5559293096841377	7	3	1.6275986099151576e-19	0.013191158405414228	True	True	True	1.0	0.5559293096841377
U2SURP	U2SURP	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	3.362710044500804e-24	6	12	1.0	0.5	0.5	0.009879767867540601	0.6201016582343533	0.5542487693257763	6	3	4.1207446816509855e-23	0.03418661397874148	True	True	True	1.0	0.5542487693257763
Syt1	SYT1	shared_granule_neuronal	shared_granule_neuronal_state	broad_shared_neuronal_state_high_detection	marker_panel	True	True	73	88	1.0	0.5	0.5	1.4043736707443747e-08	6	12	1.0	0.5	0.5	0.009879767867540601	0.9659046117461568	0.5515393214729516	7	3	1.6709196334857645e-08	0.03418661397874148	True	True	True	1.0	0.5515393214729516
FUS	FUS	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.10498772120674e-22	6	12	1.0	0.5	0.5	0.009879767867540601	0.5506072874493927	0.8695849501292552	7	3	5.1857576304712154e-21	0.03418661397874148	True	True	True	1.0	0.5506072874493927
MPPED2	MPPED2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.611180888788661e-21	6	12	1.0	0.5	0.5	0.00021486327043911477	0.7040816326530612	0.5504153351377331	7	3	2.918621426326764e-20	0.003140309337187062	True	True	True	1.0	0.5504153351377331
DSTN	DSTN	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.7294444865275855e-20	6	12	1.0	0.5	0.5	0.009879767867540601	0.5501150868382507	0.8482314401346146	7	3	1.6275986099151576e-19	0.03418661397874148	True	True	True	1.0	0.5501150868382507
SNRNP70	SNRNP70	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.779415353952181e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.549017558528428	0.7455627509726072	7	3	2.0033449458749702e-17	0.03418661397874148	True	True	True	1.0	0.549017558528428
TCF25	TCF25	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	1.0	0.5	0.5	0.009879767867540601	0.5482033304119194	0.6865506557820051	7	3	1.2142201003709152e-16	0.03418661397874148	True	True	True	1.0	0.5482033304119194
ACTR3	ACTR3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.611180888788661e-21	6	12	1.0	0.5	0.5	0.009879767867540601	0.5472408026755853	0.5976155411079676	7	3	2.918621426326764e-20	0.03418661397874148	True	True	True	1.0	0.5472408026755853
ARID4B	ARID4B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.3668620952416363e-15	6	12	1.0	0.5	0.5	0.009879767867540601	0.7925445705024311	0.5465930230942909	7	3	2.8128310100371055e-15	0.03418661397874148	True	True	True	1.0	0.5465930230942909
CALM3	CALM3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.511629180125541e-13	6	12	1.0	0.5	0.5	0.009879767867540601	0.5457239627434378	0.8145646174918422	7	3	2.468918442539381e-13	0.03418661397874148	True	True	True	1.0	0.5457239627434378
SLTM	SLTM	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	1.0	0.5	0.5	0.009879767867540601	0.5448504983388704	0.621080656225856	7	3	1.2142201003709152e-16	0.03418661397874148	True	True	True	1.0	0.5448504983388704
SUB1	SUB1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.625527884871116e-16	6	12	1.0	0.5	0.5	0.009879767867540601	0.5440115440115441	0.8277959879020387	7	3	5.822873192520911e-16	0.03418661397874148	True	True	True	1.0	0.5440115440115441
ZBTB18	ZBTB18	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	1.0958600675120351e-18	6	12	1.0	0.5	0.5	0.00021486327043911477	0.5434850434850436	0.5828403233527767	6	3	3.778887895760897e-18	0.003140309337187062	True	True	True	1.0	0.5434850434850436
PEBP1	PEBP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.1309321500168492e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.5396600566572238	0.9413805512257553	7	3	9.687577508397355e-18	0.03418661397874148	True	True	True	1.0	0.5396600566572238
GATAD2B	GATAD2B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.43170382600175e-14	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6444205238607822	0.5393685205625003	7	3	1.113357190630311e-13	0.013191158405414228	True	True	True	1.0	0.5393685205625003
SSBP3	SSBP3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.83470158419418e-11	6	12	1.0	0.5	0.5	0.00021486327043911477	0.5380542686962276	0.6856267877960249	7	3	9.236428496023163e-11	0.003140309337187062	True	True	True	1.0	0.5380542686962276
CSDE1	CSDE1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	1.0	0.5	0.5	0.009879767867540601	0.5371028428093646	0.7208191689469134	7	3	1.2142201003709152e-16	0.03418661397874148	True	True	True	1.0	0.5371028428093646
NDUFA10	NDUFA10	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.221496354638364e-09	6	12	1.0	0.5	0.5	0.009879767867540601	0.5789088628762542	0.5364329452523868	7	3	6.341223736400119e-09	0.03418661397874148	True	True	True	1.0	0.5364329452523868
USP34	USP34	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4578769016883846e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.8534583821805393	0.5339498257750366	7	3	4.6570471277792435e-18	0.03418661397874148	True	True	True	1.0	0.5339498257750366
PPM1H	PPM1H	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3846125902927066e-13	6	12	1.0	0.5	0.5	0.00021486327043911477	0.7130044843049327	0.5329864287154235	7	2	3.8512469905769776e-13	0.003140309337187062	True	True	True	1.0	0.5329864287154235
TNRC6A	TNRC6A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.10498772120674e-22	6	12	1.0	0.5	0.5	0.009879767867540601	0.9114757525083612	0.5290468435950287	7	3	5.1857576304712154e-21	0.03418661397874148	True	True	True	1.0	0.5290468435950287
BRWD1	BRWD1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.7294444865275855e-20	6	12	1.0	0.5	0.5	0.009879767867540601	0.8042553191489362	0.5284182766848424	7	3	1.6275986099151576e-19	0.03418661397874148	True	True	True	1.0	0.5284182766848424
SETD5	SETD5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.625527884871116e-16	6	12	1.0	0.5	0.5	0.009879767867540601	0.750366185394434	0.5266093526145008	7	3	5.822873192520911e-16	0.03418661397874148	True	True	True	1.0	0.5266093526145008
TPT1	TPT1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.076698924291756e-19	6	12	1.0	0.5	0.5	0.009879767867540601	0.5260504201680672	0.9700616906157131	7	3	1.4836174440920836e-18	0.03418661397874148	True	True	True	1.0	0.5260504201680672
WNK1	WNK1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.947450059428593e-10	6	12	1.0	0.5	0.5	0.009879767867540601	0.7831932773109244	0.5259436999875663	7	3	2.5709185507611797e-10	0.03418661397874148	True	True	True	1.0	0.5259436999875663
