db_class_key	canonical_gene	human_symbol	mouse_symbol	canonical_mouse_symbol	mgi_one_to_one_human_mouse	same_canonical_symbol	strict_same_symbol_one_to_one	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	human_location	mouse_location
51619790	NANOS1	NANOS1	Nanos1	NANOS1	True	True	True	340719	332397	HGNC:23044	MGI:2669254	Chr10 q26.11	Chr19 56.52 cM
51631530	NANOS2	NANOS2	Nanos2	NANOS2	True	True	True	339345	378430	HGNC:23292	MGI:2676627	Chr19 q13.32	Chr7 9.45 cM
51617275	NANOS3	NANOS3	Nanos3	NANOS3	True	True	True	342977	244551	HGNC:22048	MGI:2675387	Chr19 p13.12	Chr8 40.45 cM
51628556	NANP	NANP	Nanp	NANP	True	True	True	140838	67311	HGNC:16140	MGI:1914561	Chr20 p11.21	Chr2 74.83 cM
51619758	NANS	NANS	Nans	NANS	True	True	True	54187	94181	HGNC:19237	MGI:2149820	Chr9 q22.33	Chr4 24.83 cM
51617269	NAP1L1	NAP1L1	Nap1l1	NAP1L1	True	True	True	4673	53605	HGNC:7637	MGI:1855693	Chr12 q21.2	Chr10 58.67 cM
51634264	NAP1L2	NAP1L2	Nap1l2	NAP1L2	True	True	True	4674	17954	HGNC:7638	MGI:106654	ChrX q13.2	ChrX 45.97 cM
51634265	NAP1L3	NAP1L3	Nap1l3	NAP1L3	True	True	True	4675	54561	HGNC:7639	MGI:1859565	ChrX q21.32	ChrX 49.81 cM
51617380	NAP1L4	NAP1L4	Nap1l4	NAP1L4	True	True	True	4676	17955	HGNC:7640	MGI:1316687	Chr11 p15.4	Chr7 88.24 cM
51634266	NAP1L5	NAP1L5	Nap1l5	NAP1L5	True	True	True	266812	58243	HGNC:19968	MGI:1923555	Chr4 q22.1	Chr6 27.9 cM
51616110	NAPA	NAPA	Napa	NAPA	True	True	True	8775	108124	HGNC:7641	MGI:104563	Chr19 q13.32-q13.33	Chr7 8.74 cM
51616480	NAPB	NAPB	Napb	NAPB	True	True	True	63908	17957	HGNC:15751	MGI:104562	Chr20 p11.21	Chr2 73.53 cM
51620271	NAPEPLD	NAPEPLD	Napepld	NAPEPLD	True	True	True	222236	242864	HGNC:21683	MGI:2140885	Chr7 q22.1	Chr5 9.97 cM
51620683	NAPG	NAPG	Napg	NAPG	True	True	True	8774	108123	HGNC:7642	MGI:104561	Chr18 p11.22	Chr18 35.95 cM
51623355	NAPRT	NAPRT	Naprt	NAPRT	True	True	True	93100	223646	HGNC:30450	MGI:2442664	Chr8 q24.3	Chr15 35.05 cM
51619231	NAPSA	NAPSA	Napsa	NAPSA	True	True	True	9476	16541	HGNC:13395	MGI:109365	Chr19 q13.33	Chr7 28.84 cM
51619079	NARF	NARF	Narf	NARF	True	True	True	26502	67608	HGNC:29916	MGI:1914858	Chr17 q25.3	Chr11 85.12 cM
51619677	NARS1	NARS1	Nars1	NARS1	True	True	True	4677	70223	HGNC:7643	MGI:1917473	Chr18 q21.31	Chr18 37.47 cM
51628895	NARS2	NARS2	Nars2	NARS2	True	True	True	79731	244141	HGNC:26274	MGI:2142075	Chr11 q14.1	Chr7 53.13 cM
51627867	NASP	NASP	Nasp	NASP	True	True	True	4678	50927	HGNC:7644	MGI:1355328	Chr1 p34.1	Chr4 53.24 cM
51629789	NAT10	NAT10	Nat10	NAT10	True	True	True	55226	98956	HGNC:29830	MGI:2138939	Chr11 p13	Chr2 54.43 cM
51628898	NAT14	NAT14	Nat14	NAT14	True	True	True	57106	269854	HGNC:28918	MGI:3039561	Chr19 q13.42	Chr7 2.85 cM
51616736	NAT8	NAT8	Nat8b-ps	NAT8B-PS	True	False	False	9027	434057	HGNC:18069	MGI:3644831	Chr2 p13.1	Chr6 37.54 cM
51620532	NAT9	NAT9	Nat9	NAT9	True	True	True	26151	66176	HGNC:23133	MGI:1913426	Chr17 q25.1	Chr11 80.68 cM
51619848	NATD1	NATD1	Natd1	NATD1	True	True	True	256302	24083	HGNC:30770	MGI:1344388	Chr17 p11.2	Chr11 37.93 cM
51624550	NAV1	NAV1	Nav1	NAV1	True	True	True	89796	215690	HGNC:15989	MGI:2183683	Chr1 q32.1	Chr1 58.79 cM
51622675	NAV2	NAV2	Nav2	NAV2	True	True	True	89797	78286	HGNC:15997	MGI:2183691	Chr11 p15.1	Chr7 31.23 cM
51617120	NAV3	NAV3	Nav3	NAV3	True	True	True	89795	260315	HGNC:15998	MGI:2183703	Chr12 q21.2	Chr10 57.18 cM
51616793	NAXD	NAXD	Naxd	NAXD	True	True	True	55739	69225	HGNC:25576	MGI:1913353	Chr13 q34	Chr8 5.73 cM
51616045	NAXE	NAXE	Naxe	NAXE	True	True	True	128240	246703	HGNC:18453	MGI:2180167	Chr1 q22	Chr3 38.78 cM
51625117	NBAS	NBAS	Nbas	NBAS	True	True	True	51594	71169	HGNC:15625	MGI:1918419	Chr2 p24.3	Chr12 6.45 cM
51634267	NBDY	NBDY	Nbdy	NBDY	True	True	True	550643	70123	HGNC:50713	MGI:1917373	ChrX p11.21	ChrX 72.38 cM
51622325	NBEA	NBEA	Nbea	NBEA	True	True	True	26960	26422	HGNC:7648	MGI:1347075	Chr13 q13.3	Chr3 26.61 cM
51630331	NBEAL1	NBEAL1	Nbeal1	NBEAL1	True	True	True	65065	269198	HGNC:20681	MGI:2444343	Chr2 q33.2	Chr1 30.46 cM
51625414	NBEAL2	NBEAL2	Nbeal2	NBEAL2	True	True	True	23218	235627	HGNC:31928	MGI:2448554	Chr3 p21.31	Chr9 60.27 cM
51622223	NBN	NBN	Nbn	NBN	True	True	True	4683	27354	HGNC:7652	MGI:1351625	Chr8 q21.3	Chr4 6.66 cM
51619266	NBR1	NBR1	Nbr1	NBR1	True	True	True	4077	17966	HGNC:6746	MGI:108498	Chr17 q21.31	Chr11 65.36 cM
51623362	NCALD	NCALD	Ncald	NCALD	True	True	True	83988	52589	HGNC:7655	MGI:1196326	Chr8 q22.3	Chr15 14.94 cM
51620949	NCAM1	NCAM1	Ncam1	NCAM1	True	True	True	4684	17967	HGNC:7656	MGI:97281	Chr11 q23.2	Chr9 26.83 cM
51623363	NCAM2	NCAM2	Ncam2	NCAM2	True	True	True	4685	17968	HGNC:7657	MGI:97282	Chr21 q21.1	Chr16 45.89 cM
51617990	NCAN	NCAN	Ncan	NCAN	True	True	True	1463	13004	HGNC:2465	MGI:104694	Chr19 p13.11	Chr8 34.15 cM
51616762	NCAPD2	NCAPD2	Ncapd2	NCAPD2	True	True	True	9918	68298	HGNC:24305	MGI:1915548	Chr12 p13.31	Chr6 59.32 cM
51621823	NCAPD3	NCAPD3	Ncapd3	NCAPD3	True	True	True	23310	78658	HGNC:28952	MGI:2142989	Chr11 q25	Chr9 12.12 cM
51622561	NCAPG	NCAPG	Ncapg	NCAPG	True	True	True	64151	54392	HGNC:24304	MGI:1930197	Chr4 p15.31	Chr5 25.23 cM
51621835	NCAPG2	NCAPG2	Ncapg2	NCAPG2	True	True	True	54892	76044	HGNC:21904	MGI:1923294	Chr7 q36.3	Chr12 62.65 cM
51626653	NCAPH	NCAPH	Ncaph	NCAPH	True	True	True	23397	215387	HGNC:1112	MGI:2444777	Chr2 q11.2	Chr2 61.76 cM
51625994	NCAPH2	NCAPH2	Ncaph2	NCAPH2	True	True	True	29781	52683	HGNC:25071	MGI:1289164	Chr22 q13.33	Chr15 44.84 cM
51634268	NCBP1	NCBP1	Ncbp1	NCBP1	True	True	True	4686	433702	HGNC:7658	MGI:1891840	Chr9 q22.33	Chr4 24.49 cM
51624843	NCBP2AS2	NCBP2AS2	Ncbp2as2	NCBP2AS2	True	True	True	152217	106264	HGNC:25121	MGI:1913301	Chr3 q29	Chr16 22.4 cM
51629482	NCBP3	NCBP3	Ncbp3	NCBP3	True	True	True	55421	66874	HGNC:24612	MGI:1914124	Chr17 p13.2	Chr11 45.16 cM
51623364	NCCRP1	NCCRP1	Nccrp1	NCCRP1	True	True	True	342897	233038	HGNC:33739	MGI:2685009	Chr19 q13.2	Chr7 16.83 cM
51630861	NCDN	NCDN	Ncdn	NCDN	True	True	True	23154	26562	HGNC:17597	MGI:1347351	Chr1 p34.3	Chr4 60.93 cM
51623365	NCEH1	NCEH1	Nceh1	NCEH1	True	True	True	57552	320024	HGNC:29260	MGI:2443191	Chr3 q26.31	Chr3 10.82 cM
51623698	NCF2	NCF2	Ncf2	NCF2	True	True	True	4688	17970	HGNC:7661	MGI:97284	Chr1 q25.3	Chr1 65.05 cM
51623690	NCF4	NCF4	Ncf4	NCF4	True	True	True	4689	17972	HGNC:7662	MGI:109186	Chr22 q12.3	Chr15 37.1 cM
51623366	NCK1	NCK1	Nck1	NCK1	True	True	True	4690	17973	HGNC:7664	MGI:109601	Chr3 q22.3	Chr9 52.69 cM
51620439	NCK2	NCK2	Nck2	NCK2	True	True	True	8440	17974	HGNC:7665	MGI:1306821	Chr2 q12.2	Chr1 23.18 cM
51626127	NCKAP1	NCKAP1	Nckap1	NCKAP1	True	True	True	10787	50884	HGNC:7666	MGI:1355333	Chr2 q32.1	Chr2 48.21 cM
51629337	NCKAP1L	NCKAP1L	Nckap1l	NCKAP1L	True	True	True	3071	105855	HGNC:4862	MGI:1926063	Chr12 q13.13-q13.2	Chr15 58.96 cM
51634269	NCKAP5	NCKAP5	Nckap5	NCKAP5	True	True	True	344148	210356	HGNC:29847	MGI:2686394	Chr2 q21.2	Chr1 54.7 cM
51619798	NCKAP5L	NCKAP5L	Nckap5l	NCKAP5L	True	True	True	57701	380969	HGNC:29321	MGI:3609653	Chr12 q13.12	Chr15 56.13 cM
51631531	NCKIPSD	NCKIPSD	Nckipsd	NCKIPSD	True	True	True	51517	80987	HGNC:15486	MGI:1931834	Chr3 p21.31	Chr9 59.63 cM
51623008	NCLN	NCLN	Ncln	NCLN	True	True	True	56926	103425	HGNC:26923	MGI:1926081	Chr19 p13.3	Chr10 39.72 cM
51626092	NCMAP	NCMAP	Ncmap	NCMAP	True	True	True	400746	230822	HGNC:29332	MGI:2444888	Chr1 p36.11	Chr4 67.47 cM
51618230	NCOA1	NCOA1	Ncoa1	NCOA1	True	True	True	8648	17977	HGNC:7668	MGI:1276523	Chr2 p23.3	Chr12 2.05 cM
51621529	NCOA2	NCOA2	Ncoa2	NCOA2	True	True	True	10499	17978	HGNC:7669	MGI:1276533	Chr8 q13.3	Chr1 4.12 cM
51624258	NCOA3	NCOA3	Ncoa3	NCOA3	True	True	True	8202	17979	HGNC:7670	MGI:1276535	Chr20 q13.12	Chr2 86.22 cM
51623367	NCOA4	NCOA4	Ncoa4	NCOA4	True	True	True	8031	27057	HGNC:7671	MGI:1350932	Chr10 q11.22	Chr14 19.4 cM
51630165	NCOA5	NCOA5	Ncoa5	NCOA5	True	True	True	57727	228869	HGNC:15909	MGI:2385165	Chr20 q13.12	Chr2 85.32 cM
51621353	NCOA6	NCOA6	Ncoa6	NCOA6	True	True	True	23054	56406	HGNC:15936	MGI:1929915	Chr20 q11.22	Chr2 77.26 cM
51634270	NCOA7	NCOA7	Ncoa7	NCOA7	True	True	True	135112	211329	HGNC:21081	MGI:2444847	Chr6 q22.31-q22.32	Chr10 17.11 cM
51623368	NCOR1	NCOR1	Ncor1	NCOR1	True	True	True	9611	20185	HGNC:7672	MGI:1349717	Chr17 p12-p11.2	Chr11 38.08 cM
51621331	NCOR2	NCOR2	Ncor2	NCOR2	True	True	True	9612	20602	HGNC:7673	MGI:1337080	Chr12 q24.31	Chr5 63.96 cM
51631632	NCR1	NCR1	Ncr1	NCR1	True	True	True	9437	17086	HGNC:6731	MGI:1336212	Chr19 q13.42	Chr7 2.5 cM
51634271	NCR3	NCR3	Ncr3-ps	NCR3-PS	True	False	False	259197	667612	HGNC:19077	MGI:2149332	Chr6 p21.33	Chr17 18.59 cM
51619190	NCS1	NCS1	Ncs1	NCS1	True	True	True	23413	14299	HGNC:3953	MGI:109166	Chr9 q34.11	Chr2 21.81 cM
51630693	NCSTN	NCSTN	Ncstn	NCSTN	True	True	True	23385	59287	HGNC:17091	MGI:1891700	Chr1 q23.2	Chr1 79.54 cM
51623308	ND1	ND1	mt-Nd1	MT-ND1	True	False	False	4535	17716	HGNC:7455	MGI:101787	ChrMT	ChrMT syntenic
51617395	ND2	ND2	mt-Nd2	MT-ND2	True	False	False	4536	17717	HGNC:7456	MGI:102500	ChrMT	ChrMT syntenic
51623309	ND3	ND3	mt-Nd3	MT-ND3	True	False	False	4537	17718	HGNC:7458	MGI:102499	ChrMT	ChrMT syntenic
51623310	ND4	ND4	mt-Nd4	MT-ND4	True	False	False	4538	17719	HGNC:7459	MGI:102498	ChrMT	ChrMT syntenic
51623311	ND4L	ND4L	mt-Nd4l	MT-ND4L	True	False	False	4539	17720	HGNC:7460	MGI:102497	ChrMT	ChrMT syntenic
51623312	ND5	ND5	mt-Nd5	MT-ND5	True	False	False	4540	17721	HGNC:7461	MGI:102496	ChrMT	ChrMT syntenic
51623313	ND6	ND6	mt-Nd6	MT-ND6	True	False	False	4541	17722	HGNC:7462	MGI:102495	ChrMT	ChrMT syntenic
51627061	NDC1	NDC1	Ndc1	NDC1	True	True	True	55706	72787	HGNC:25525	MGI:1920037	Chr1 p32.3	Chr4 50.18 cM
51621623	NDC80	NDC80	Ndc80	NDC80	True	True	True	10403	67052	HGNC:16909	MGI:1914302	Chr18 p11.32	Chr17 41.87 cM
51619843	NDE1	NDE1	Nde1	NDE1	True	True	True	54820	67203	HGNC:17619	MGI:1914453	Chr16 p13.11	Chr16 9.7 cM
51627949	NDEL1	NDEL1	Ndel1	NDEL1	True	True	True	81565	83431	HGNC:17620	MGI:1932915	Chr17 p13.1	Chr11 42.09 cM
51627741	NDFIP1	NDFIP1	Ndfip1	NDFIP1	True	True	True	80762	65113	HGNC:17592	MGI:1929601	Chr5 q31.3	Chr18 20.32 cM
51627447	NDFIP2	NDFIP2	Ndfip2	NDFIP2	True	True	True	54602	76273	HGNC:18537	MGI:1923523	Chr13 q31.1	Chr14 55.64 cM
51623077	NDN	NDN	Ndn	NDN	True	True	True	4692	17984	HGNC:7675	MGI:97290	Chr15 q11.2	Chr7 34.36 cM
51627512	NDNF	NDNF	Ndnf	NDNF	True	True	True	79625	68169	HGNC:26256	MGI:1915419	Chr4 q27	Chr6 30.29 cM
51627785	NDOR1	NDOR1	Ndor1	NDOR1	True	True	True	27158	78797	HGNC:29838	MGI:1926047	Chr9 q34.3	Chr2 17.1 cM
51625157	NDP	NDP	Ndp	NDP	True	True	True	4693	17986	HGNC:7678	MGI:102570	ChrX p11.3	ChrX 12.07 cM
51617312	NDRG1	NDRG1	Ndrg1	NDRG1	True	True	True	10397	17988	HGNC:7679	MGI:1341799	Chr8 q24.22	Chr15 29.3 cM
51622203	NDRG2	NDRG2	Ndrg2	NDRG2	True	True	True	57447	29811	HGNC:14460	MGI:1352498	Chr14 q11.2	Chr14 26.72 cM
51619961	NDRG3	NDRG3	Ndrg3	NDRG3	True	True	True	57446	29812	HGNC:14462	MGI:1352499	Chr20 q11.23	Chr2 77.89 cM
51624941	NDRG4	NDRG4	Ndrg4	NDRG4	True	True	True	65009	234593	HGNC:14466	MGI:2384590	Chr16 q21	Chr8 47.12 cM
51620907	NDST1	NDST1	Ndst1	NDST1	True	True	True	3340	15531	HGNC:7680	MGI:104719	Chr5 q33.1	Chr18 34.38 cM
51622752	NDST2	NDST2	Ndst2	NDST2	True	True	True	8509	17423	HGNC:7681	MGI:97040	Chr10 q22.2	Chr14 11.53 cM
51624773	NDST3	NDST3	Ndst3	NDST3	True	True	True	9348	83398	HGNC:7682	MGI:1932544	Chr4 q26	Chr3 54.58 cM
51634272	NDST4	NDST4	Ndst4	NDST4	True	True	True	64579	64580	HGNC:20779	MGI:1932545	Chr4 q26	Chr3 54.68 cM
51630056	NDUFA1	NDUFA1	Ndufa1	NDUFA1	True	True	True	4694	54405	HGNC:7683	MGI:1929511	ChrX q24	ChrX 21.61 cM
51627582	NDUFA10	NDUFA10	Ndufa10	NDUFA10	True	True	True	4705	67273	HGNC:7684	MGI:1914523	Chr2 q37.3	Chr1 46.4 cM
51629827	NDUFA11	NDUFA11	Ndufa11	NDUFA11	True	True	True	126328	69875	HGNC:20371	MGI:1917125	Chr19 p13.3	Chr17 29.47 cM
51625912	NDUFA12	NDUFA12	Ndufa12	NDUFA12	True	True	True	55967	66414	HGNC:23987	MGI:1913664	Chr12 q22	Chr10 48.83 cM
51629846	NDUFA13	NDUFA13	Ndufa13	NDUFA13	True	True	True	51079	67184	HGNC:17194	MGI:1914434	Chr19 p13.11	Chr8 34.03 cM
51628614	NDUFA2	NDUFA2	Ndufa2	NDUFA2	True	True	True	4695	17991	HGNC:7685	MGI:1343103	Chr5 q31.3	Chr18 19.46 cM
51628164	NDUFA3	NDUFA3	Ndufa3	NDUFA3	True	True	True	4696	66091	HGNC:7686	MGI:1913341	Chr19 q13.42	Chr7 2.08 cM
51628722	NDUFA5	NDUFA5	Ndufa5	NDUFA5	True	True	True	4698	68202	HGNC:7688	MGI:1915452	Chr7 q31.32	Chr6 11.28 cM
51629613	NDUFA6	NDUFA6	Ndufa6	NDUFA6	True	True	True	4700	67130	HGNC:7690	MGI:1914380	Chr22 q13.2	Chr15 38.56 cM
51630302	NDUFA7	NDUFA7	Ndufa7	NDUFA7	True	True	True	4701	66416	HGNC:7691	MGI:1913666	Chr19 p13.2	Chr17 17.98 cM
51629853	NDUFA8	NDUFA8	Ndufa8	NDUFA8	True	True	True	4702	68375	HGNC:7692	MGI:1915625	Chr9 q33.2	Chr2 24.13 cM
51623379	NDUFA9	NDUFA9	Ndufa9	NDUFA9	True	True	True	4704	66108	HGNC:7693	MGI:1913358	Chr12 p13.32	Chr6 61.92 cM
51623380	NDUFAB1	NDUFAB1	Ndufab1	NDUFAB1	True	True	True	4706	70316	HGNC:7694	MGI:1917566	Chr16 p12.2	Chr7 65.38 cM
51621076	NDUFAF1	NDUFAF1	Ndufaf1	NDUFAF1	True	True	True	51103	69702	HGNC:18828	MGI:1916952	Chr15 q15.1	Chr2 59.97 cM
51623377	NDUFAF2	NDUFAF2	Ndufaf2	NDUFAF2	True	True	True	91942	75597	HGNC:28086	MGI:1922847	Chr5 q12.1	Chr13 59.63 cM
51619968	NDUFAF3	NDUFAF3	Ndufaf3	NDUFAF3	True	True	True	25915	66706	HGNC:29918	MGI:1913956	Chr3 p21.31	Chr9 59.5 cM
51622717	NDUFAF4	NDUFAF4	Ndufaf4	NDUFAF4	True	True	True	29078	68493	HGNC:21034	MGI:1915743	Chr6 q16.1	Chr4 10.52 cM
51629205	NDUFAF5	NDUFAF5	Ndufaf5	NDUFAF5	True	True	True	79133	69487	HGNC:15899	MGI:1916737	Chr20 p12.1	Chr2 69.2 cM
51621325	NDUFAF6	NDUFAF6	Ndufaf6	NDUFAF6	True	True	True	137682	76947	HGNC:28625	MGI:1924197	Chr8 q22.1	Chr4 4.91 cM
51629020	NDUFAF7	NDUFAF7	Ndufaf7	NDUFAF7	True	True	True	55471	73694	HGNC:28816	MGI:1920944	Chr2 p22.2	Chr17 49.67 cM
51619973	NDUFAF8	NDUFAF8	Ndufaf8	NDUFAF8	True	True	True	284184	208501	HGNC:33551	MGI:1913676	Chr17 q25.3	Chr11 83.96 cM
51634273	NDUFB1	NDUFB1	Ndufb1	NDUFB1	True	True	True	4707	102631912	HGNC:7695	MGI:3780865	Chr14 q32.12	Chr12 51.33 cM
51629856	NDUFB10	NDUFB10	Ndufb10	NDUFB10	True	True	True	4716	68342	HGNC:7696	MGI:1915592	Chr16 p13.3	Chr17 12.51 cM
51622114	NDUFB11	NDUFB11	Ndufb11	NDUFB11	True	True	True	54539	104130	HGNC:20372	MGI:1349919	ChrX p11.3	ChrX 16.11 cM
51627680	NDUFB2	NDUFB2	Ndufb2	NDUFB2	True	True	True	4708	68198	HGNC:7697	MGI:1915448	Chr7 q34	Chr6 18.42 cM
51626568	NDUFB3	NDUFB3	Ndufb3	NDUFB3	True	True	True	4709	66495	HGNC:7698	MGI:1913745	Chr2 q33.1	Chr1 29.13 cM
51620922	NDUFB4	NDUFB4	Ndufb4	NDUFB4	True	True	True	4710	68194	HGNC:7699	MGI:1915444	Chr3 q13.33	Chr16 26.43 cM
51621662	NDUFB5	NDUFB5	Ndufb5	NDUFB5	True	True	True	4711	66046	HGNC:7700	MGI:1913296	Chr3 q26.33	Chr3 15.85 cM
51629892	NDUFB6	NDUFB6	Ndufb6	NDUFB6	True	True	True	4712	230075	HGNC:7701	MGI:2684983	Chr9 p21.1	Chr4 20.24 cM
51629997	NDUFB7	NDUFB7	Ndufb7	NDUFB7	True	True	True	4713	66916	HGNC:7702	MGI:1914166	Chr19 p13.12	Chr8 40.22 cM
51623376	NDUFB8	NDUFB8	Ndufb8	NDUFB8	True	True	True	4714	67264	HGNC:7703	MGI:1914514	Chr10 q24.31	Chr19 37.98 cM
51627490	NDUFB9	NDUFB9	Ndufb9	NDUFB9	True	True	True	4715	66218	HGNC:7704	MGI:1913468	Chr8 q24.13	Chr15 25.09 cM
51623001	NDUFC1	NDUFC1	Ndufc1	NDUFC1	True	True	True	4717	66377	HGNC:7705	MGI:1913627	Chr4 q31.1	Chr3 22.47 cM
51627558	NDUFS1	NDUFS1	Ndufs1	NDUFS1	True	True	True	4719	227197	HGNC:7707	MGI:2443241	Chr2 q33.3	Chr1 32.29 cM
51634275	NDUFS2	NDUFS2	Ndufs2	NDUFS2	True	True	True	4720	226646	HGNC:7708	MGI:2385112	Chr1 q23.3	Chr1 79.25 cM
51628645	NDUFS3	NDUFS3	Ndufs3	NDUFS3	True	True	True	4722	68349	HGNC:7710	MGI:1915599	Chr11 p11.2	Chr2 50.44 cM
51628604	NDUFS4	NDUFS4	Ndufs4	NDUFS4	True	True	True	4724	17993	HGNC:7711	MGI:1343135	Chr5 q11.2	Chr13 64.12 cM
51628558	NDUFS5	NDUFS5	Ndufs5	NDUFS5	True	True	True	4725	595136	HGNC:7712	MGI:1890889	Chr1 p34.3	Chr4 57.42 cM
51628383	NDUFS6	NDUFS6	Ndufs6	NDUFS6	True	True	True	4726	407785	HGNC:7713	MGI:107932	Chr5 p15.33	Chr13 39.69 cM
51634276	NDUFS7	NDUFS7	Ndufs7	NDUFS7	True	True	True	374291	75406	HGNC:7714	MGI:1922656	Chr19 p13.3	Chr10 39.72 cM
51623381	NDUFS8	NDUFS8	Ndufs8	NDUFS8	True	True	True	4728	225887	HGNC:7715	MGI:2385079	Chr11 q13.2	Chr19 3.63 cM
51627710	NDUFV1	NDUFV1	Ndufv1	NDUFV1	True	True	True	4723	17995	HGNC:7716	MGI:107851	Chr11 q13.2	Chr19 3.72 cM
51629862	NDUFV2	NDUFV2	Ndufv2	NDUFV2	True	True	True	4729	72900	HGNC:7717	MGI:1920150	Chr18 p11.22	Chr17 35.26 cM
51628093	NDUFV3	NDUFV3	Ndufv3	NDUFV3	True	True	True	4731	78330	HGNC:7719	MGI:1890894	Chr21 q22.3	Chr17 16.64 cM
51634277	NEAT1	NEAT1	Neat1	NEAT1	True	True	True	283131	66961	HGNC:30815	MGI:1914211	Chr11 q13.1	Chr19 4.34 cM
51622170	NEB	NEB	Neb	NEB	True	True	True	4703	17996	HGNC:7720	MGI:97292	Chr2 q23.3	Chr2 29.98 cM
51634278	NEBL	NEBL	Nebl	NEBL	True	True	True	10529	74103	HGNC:16932	MGI:1921353	Chr10 p12.31	Chr2 12.43 cM
51628107	NECAB1	NECAB1	Necab1	NECAB1	True	True	True	64168	69352	HGNC:20983	MGI:1916602	Chr8 q21.3	Chr4 6.45 cM
51622232	NECAB2	NECAB2	Necab2	NECAB2	True	True	True	54550	117148	HGNC:23746	MGI:2152211	Chr16 q23.3	Chr8 67.73 cM
51626091	NECAB3	NECAB3	Necab3	NECAB3	True	True	True	63941	56846	HGNC:15851	MGI:1861721	Chr20 q11.22	Chr2 76.79 cM
51629850	NECAP1	NECAP1	Necap1	NECAP1	True	True	True	25977	67602	HGNC:24539	MGI:1914852	Chr12 p13.31	Chr6 57.96 cM
51628488	NECAP2	NECAP2	Necap2	NECAP2	True	True	True	55707	66147	HGNC:25528	MGI:1913397	Chr1 p36.13	Chr4 73.35 cM
51623383	NECTIN1	NECTIN1	Nectin1	NECTIN1	True	True	True	5818	58235	HGNC:9706	MGI:1926483	Chr11 q23.3	Chr9 24.42 cM
51626100	NECTIN2	NECTIN2	Nectin2	NECTIN2	True	True	True	5819	19294	HGNC:9707	MGI:97822	Chr19 q13.32	Chr7 9.94 cM
51621059	NECTIN3	NECTIN3	Nectin3	NECTIN3	True	True	True	25945	58998	HGNC:17664	MGI:1930171	Chr3 q13.13	Chr16 30.48 cM
51634279	NECTIN4	NECTIN4	Nectin4	NECTIN4	True	True	True	81607	71740	HGNC:19688	MGI:1918990	Chr1 q23.3	Chr1 79.37 cM
51619811	NEDD1	NEDD1	Nedd1	NEDD1	True	True	True	121441	17997	HGNC:7723	MGI:97293	Chr12 q23.1	Chr10 47.25 cM
51625485	NEDD4	NEDD4	Nedd4	NEDD4	True	True	True	4734	17999	HGNC:7727	MGI:97297	Chr15 q21.3	Chr9 40.08 cM
51623384	NEDD4L	NEDD4L	Nedd4l	NEDD4L	True	True	True	23327	83814	HGNC:7728	MGI:1933754	Chr18 q21.31	Chr18 37.57 cM
51624753	NEDD8	NEDD8	Nedd8	NEDD8	True	True	True	4738	18002	HGNC:7732	MGI:97301	Chr14 q12	Chr14 28.19 cM
51620213	NEDD9	NEDD9	Nedd9	NEDD9	True	True	True	4739	18003	HGNC:7733	MGI:97302	Chr6 p24.2	Chr13 20.43 cM
51634280	NEFH	NEFH	Nefh	NEFH	True	True	True	4744	380684	HGNC:7737	MGI:97309	Chr22 q12.2	Chr11 3.12 cM
51623386	NEFL	NEFL	Nefl	NEFL	True	True	True	4747	18039	HGNC:7739	MGI:97313	Chr8 p21.2	Chr14 35.46 cM
51623387	NEFM	NEFM	Nefm	NEFM	True	True	True	4741	18040	HGNC:7734	MGI:97314	Chr8 p21.2	Chr14 35.46 cM
51628154	NEGR1	NEGR1	Negr1	NEGR1	True	True	True	257194	320840	HGNC:17302	MGI:2444846	Chr1 p31.1	Chr3 80.6 cM
51629547	NEIL1	NEIL1	Neil1	NEIL1	True	True	True	79661	72774	HGNC:18448	MGI:1920024	Chr15 q24.2	Chr9 30.89 cM
51634281	NEIL2	NEIL2	Neil2	NEIL2	True	True	True	252969	382913	HGNC:18956	MGI:2686058	Chr8 p23.1	Chr14 33.24 cM
51628339	NEIL3	NEIL3	Neil3	NEIL3	True	True	True	55247	234258	HGNC:24573	MGI:2384588	Chr4 q34.3	Chr8 29.14 cM
51618226	NEK1	NEK1	Nek1	NEK1	True	True	True	4750	18004	HGNC:7744	MGI:97303	Chr4 q33	Chr8 30.91 cM
51625178	NEK10	NEK10	Nek10	NEK10	True	True	True	152110	674895	HGNC:18592	MGI:2685128	Chr3 p24.1	Chr14 7.08 cM
51626271	NEK11	NEK11	Nek11	NEK11	True	True	True	79858	208583	HGNC:18593	MGI:2442276	Chr3 q22.1	Chr9 56.61 cM
51629455	NEK2	NEK2	Nek2	NEK2	True	True	True	4751	18005	HGNC:7745	MGI:109359	Chr1 q32.3	Chr1 96.94 cM
51631664	NEK3	NEK3	Nek3	NEK3	True	True	True	4752	23954	HGNC:7746	MGI:1344371	Chr13 q14.3	Chr8 11.07 cM
51629736	NEK4	NEK4	Nek4	NEK4	True	True	True	6787	23955	HGNC:11399	MGI:1344404	Chr3 p21.1	Chr14 19.09 cM
51634282	NEK5	NEK5	Nek5	NEK5	True	True	True	341676	330721	HGNC:7748	MGI:2142824	Chr13 q14.3	Chr8 10.95 cM
