gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	db_class_key	human_symbol	mouse_symbol	canonical_mouse_symbol	ortholog_symbol_class	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	present_in_human_dg_full_gene_list
ZNF711	ZNF711	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.11490470764759574	0.19697934478896367	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.11490470764759574	51624298	ZNF711	Zfp711	ZFP711	nonidentical_symbol	7552	245595	HGNC:13128	MGI:3045342	True
ZNF251	ZNF251	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.3546350253970513	0.11159606090885667	5	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.11159606090885667	51636362	ZNF251	Zfp251	ZFP251	nonidentical_symbol	90987	71591	HGNC:13045	MGI:1918841	True
C12orf57	C12ORF57	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.1102140116417858	0.6900898623513423	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.1102140116417858	51619947	C12orf57	Grcc10	GRCC10	nonidentical_symbol	113246	14790	HGNC:29521	MGI:1315201	True
ZNF639	ZNF639	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.1080024975707446	0.1626440212475873	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.1080024975707446	51636444	ZNF639	Zfp639	ZFP639	nonidentical_symbol	51193	67778	HGNC:30950	MGI:1915028	True
ZNF280C	ZNF280C	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.13651871790185727	0.10775180876606412	4	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.10775180876606412	51619942	ZNF280C	Zfp280c	ZFP280C	nonidentical_symbol	55609	208968	HGNC:25955	MGI:2387585	True
ZNF282	ZNF282	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.0985645799379633	0.17036820572764466	5	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.0985645799379633	51636373	ZNF282	Zfp282	ZFP282	nonidentical_symbol	8427	101095	HGNC:13076	MGI:2141413	True
EIF1AY	EIF1AY	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.09571559537689335	0.20056426404910657	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.09571559537689335	51618852	EIF1AY	Eif1a	EIF1A	nonidentical_symbol	9086	13664	HGNC:3252	MGI:95298	True
ZNF606	ZNF606	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.08982187755980504	0.16249693633227125	4	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.08982187755980504	51636438	ZNF606	Zfp606	ZFP606	nonidentical_symbol	80095	67370	HGNC:25879	MGI:1914620	True
KIAA0513	KIAA0513	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.34564011285507584	0.08705024539080666	5	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.08705024539080666	51628031	KIAA0513	6430548M08Rik	6430548M08RIK	nonidentical_symbol	9764	234797	HGNC:29058	MGI:2443793	True
C15orf40	C15ORF40	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.16531977055723834	0.07595802359116063	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.07595802359116063	51625451	C15orf40	3110040N11Rik	3110040N11RIK	nonidentical_symbol	123207	67290	HGNC:28443	MGI:1914540	True
ZNF142	ZNF142	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.09015332209998889	0.07135944787958992	4	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.07135944787958992	51631035	ZNF142	Zfp142	ZFP142	nonidentical_symbol	7701	77264	HGNC:12927	MGI:1924514	True
ZNF334	ZNF334	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.092156328203569	0.06555015230716447	4	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.06555015230716447	51636383	ZNF334	Zfp334	ZFP334	nonidentical_symbol	55713	228876	HGNC:15806	MGI:2388656	True
ZNF287	ZNF287	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.11149516425165706	0.0652349873218081	4	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.0652349873218081	51636374	ZNF287	Zfp287	ZFP287	nonidentical_symbol	57336	170740	HGNC:13502	MGI:2176561	True
ZNF236	ZNF236	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.294172198504553	0.05758633498627759	4	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.05758633498627759	51622446	ZNF236	Zfp236	ZFP236	nonidentical_symbol	7776	329002	HGNC:13028	MGI:1926950	True
ZNF672	ZNF672	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.05362714673476464	0.13512282343608129	5	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.05362714673476464	51636450	ZNF672	Zfp672	ZFP672	nonidentical_symbol	79894	319475	HGNC:26179	MGI:2442105	True
ZNF93	ZNF93	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.05036219773552683	0.062336225103377385	3	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.05036219773552683	51636487	ZNF93	Zfp273	ZFP273	nonidentical_symbol	81931	212569	HGNC:13169	MGI:3036278	True
ZNF654	ZNF654	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.34274239320879496	0.04852808560735032	4	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.04852808560735032	51619740	ZNF654	Zfp654	ZFP654	nonidentical_symbol	55279	72020	HGNC:25612	MGI:1919270	True
ZNF790	ZNF790	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.13990124644782417	0.04673190928067729	3	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.04673190928067729	51636473	ZNF790	Zfp790	ZFP790	nonidentical_symbol	388536	233056	HGNC:33114	MGI:1923431	True
TP53BP2	TP53BP2	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.009879767867540601	0.03132167839620668	0.12912690388140186	3	3	0.444860854241819	0.03613674988490279	True	False	0.8333333333333333	0.03132167839620668	51616303	TP53BP2	Trp53bp2	TRP53BP2	nonidentical_symbol	7159	209456	HGNC:12000	MGI:2138319	True
RNF113A	RNF113A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.0289806393125535	0.06827268868155723	3	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.0289806393125535	51628050	RNF113A	Rnf113a1	RNF113A1	nonidentical_symbol	7737	69942	HGNC:12974	MGI:1917192	True
TP53INP1	TP53INP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.02395281334480348	0.09248994806517352	3	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.02395281334480348	51616840	TP53INP1	Trp53inp1	TRP53INP1	nonidentical_symbol	94241	60599	HGNC:18022	MGI:1926609	True
ZNF664	ZNF664	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.005916588143468959	0.3137191811781884	4	3	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.005916588143468959	51636447	ZNF664	Zfp664	ZFP664	nonidentical_symbol	144348	269704	HGNC:25406	MGI:2442505	True
CYP51A1	CYP51A1	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.5	0.5	0.00021486327043911477	0.003930731211795387	0.4445698693887727	4	3	0.444860854241819	0.005366742498130141	True	False	0.8333333333333333	0.003930731211795387	51627643	CYP51A1	Cyp51	CYP51	nonidentical_symbol	1595	13121	HGNC:2649	MGI:106040	True
ZNF653	ZNF653	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.0008986904150473363	0.07110756122217919	3	2	0.07600343072186334	0.11250565895934203	True	False	0.8333333333333333	0.0008986904150473363	51630971	ZNF653	Zfp653	ZFP653	nonidentical_symbol	115950	319601	HGNC:25196	MGI:2442362	True
ZNF511	ZNF511	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.0005107997759844099	0.176482767222706	4	2	0.2047379835013634	0.11250565895934203	True	False	0.8333333333333333	0.0005107997759844099	51619633	ZNF511	Zfp511	ZFP511	nonidentical_symbol	118472	69752	HGNC:28445	MGI:1917002	True
EIF2S3	EIF2S3	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5833333333333333	0.41666666666666674	0.2293592793625111	4	8	0.8333333333333333	0.5	0.33333333333333326	0.08908969736017236	0.21247982786444325	0.3068990950144121	4	3	0.4263161510981014	0.23460616045377036	True	False	0.75	0.21247982786444325	51619046	EIF2S3	Eif2s3y	EIF2S3Y	nonidentical_symbol	1968	26908	HGNC:3267	MGI:1349430	True
ZNF865	ZNF865	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5833333333333333	0.41666666666666674	0.2293592793625111	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.04828595317725753	0.11812560095020833	3	2	0.4263161510981014	0.11250565895934203	True	False	0.75	0.04828595317725753	51625731	ZNF865	Zfp865	ZFP865	nonidentical_symbol	100507290	319748	HGNC:38705	MGI:2442656	True
ZNF878	ZNF878	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5833333333333333	0.41666666666666674	0.2293592793625111	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.0	0.08070078965549154	3	2	0.4263161510981014	0.11250565895934203	True	False	0.75	0.0	51636483	ZNF878	Zfp799	ZFP799	nonidentical_symbol	729747	240064	HGNC:37246	MGI:2443934	True
HM13	HM13	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.38805237624275435	0.4296016289285647	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.38805237624275435	51616980	HM13	H13	H13	nonidentical_symbol	81502	14950	HGNC:16435	MGI:95886	True
C6orf62	C6ORF62	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.34702938947560413	0.4209612195153414	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.34702938947560413	51627618	C6orf62	BC005537	BC005537	nonidentical_symbol	81688	79555	HGNC:20998	MGI:2441726	True
C5orf24	C5ORF24	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.34464398497976767	0.3279780461048841	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.3279780461048841	51630564	C5orf24	B230219D22Rik	B230219D22RIK	nonidentical_symbol	134553	78521	HGNC:26746	MGI:1925771	True
TP53BP1	TP53BP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5464958527727297	0.31847895722717356	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.31847895722717356	51627800	TP53BP1	Trp53bp1	TRP53BP1	nonidentical_symbol	7158	27223	HGNC:11999	MGI:1351320	True
ZNF106	ZNF106	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5551058573844643	0.30114269637688323	5	3	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.30114269637688323	51621845	ZNF106	Zfp106	ZFP106	nonidentical_symbol	64397	20402	HGNC:12886	MGI:1270153	True
ZNF428	ZNF428	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2235654223975223	0.5158669735505028	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.2235654223975223	51636397	ZNF428	Zfp428	ZFP428	nonidentical_symbol	126299	232969	HGNC:20804	MGI:1916463	True
TGOLN2	TGOLN2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2782809623921582	0.19764071385484527	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.19764071385484527	51635818	TGOLN2	Tgoln1	TGOLN1	nonidentical_symbol	10618	22134	HGNC:15450	MGI:105080	True
ZNF318	ZNF318	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2917153692580711	0.19363275244476108	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.19363275244476108	51630469	ZNF318	Zfp318	ZFP318	nonidentical_symbol	24149	57908	HGNC:13578	MGI:1889348	True
ZNF76	ZNF76	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2315308019739458	0.1866449224813509	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.1866449224813509	51628969	ZNF76	Zfp523	ZFP523	nonidentical_symbol	7629	224656	HGNC:13149	MGI:2687278	True
ACAA1	ACAA1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.1805930360880068	0.2245225039433032	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.1805930360880068	51630217	ACAA1	Acaa1a	ACAA1A	nonidentical_symbol	30	113868	HGNC:82	MGI:2148491	True
ZNF329	ZNF329	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.16682602897331372	0.3065461791189199	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.16682602897331372	51636382	ZNF329	Zfp329	ZFP329	nonidentical_symbol	79673	67230	HGNC:14209	MGI:1921283	True
C5orf15	C5ORF15	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.14710018843587813	0.3332937535304504	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.14710018843587813	51631404	C5orf15	9530068E07Rik	9530068E07RIK	nonidentical_symbol	56951	213673	HGNC:20656	MGI:2654705	True
ZNF692	ZNF692	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.16425865012282964	0.1235768422379867	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.1235768422379867	51626704	ZNF692	Zfp692	ZFP692	nonidentical_symbol	55657	103836	HGNC:26049	MGI:2144276	True
ZNF322	ZNF322	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.12295161458298498	0.26144240618892306	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.12295161458298498	51636380	ZNF322	Zfp322a	ZFP322A	nonidentical_symbol	79692	218100	HGNC:23640	MGI:2442566	True
KIAA0319L	KIAA0319L	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.526273238226267	0.1197423970918696	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.1197423970918696	51624925	KIAA0319L	AU040320	AU040320	nonidentical_symbol	79932	100317	HGNC:30071	MGI:2140475	True
C6orf136	C6ORF136	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.11415763699957279	0.12205000671694233	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.11415763699957279	51620440	C6orf136	2310061I04Rik	2310061I04RIK	nonidentical_symbol	221545	69662	HGNC:21301	MGI:1916912	True
KIAA2013	KIAA2013	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.11181597921104058	0.13658432471126344	3	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.11181597921104058	51631088	KIAA2013	2510039O18Rik	2510039O18RIK	nonidentical_symbol	90231	77034	HGNC:28513	MGI:1924284	True
KIAA1549	KIAA1549	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5985547224120709	0.10810950014163942	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10810950014163942	51630687	KIAA1549	D630045J12Rik	D630045J12RIK	nonidentical_symbol	57670	330286	HGNC:22219	MGI:2669829	True
C1orf122	C1ORF122	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10273235721075552	0.3718811446922583	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10273235721075552	51632025	C1orf122	1110065P20Rik	1110065P20RIK	nonidentical_symbol	127687	68920	HGNC:24789	MGI:1916170	True
C11orf68	C11ORF68	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10194712429142802	0.09552448709210282	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09552448709210282	51628370	C11orf68	AI837181	AI837181	nonidentical_symbol	83638	107242	HGNC:28801	MGI:2147598	True
ZNF507	ZNF507	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.2438445754556003	0.08832794256399734	4	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.08832794256399734	51629658	ZNF507	Zfp507	ZFP507	nonidentical_symbol	22847	668501	HGNC:23783	MGI:1916378	True
ZNF697	ZNF697	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.12184065252805024	0.08625068961237507	5	2	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.08625068961237507	51630716	ZNF697	Zfp697	ZFP697	nonidentical_symbol	90874	242109	HGNC:32034	MGI:2139736	True
ZNF436	ZNF436	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.08060706155135343	0.09725490514483198	5	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.08060706155135343	51636399	ZNF436	Zfp46	ZFP46	nonidentical_symbol	80818	22704	HGNC:20814	MGI:99192	True
ZNF518B	ZNF518B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.12724489795918367	0.07946646875261466	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.07946646875261466	51636419	ZNF518B	Zfp518b	ZFP518B	nonidentical_symbol	85460	100515	HGNC:29365	MGI:2140750	True
ZNF740	ZNF740	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.07847474485704271	0.21930044947444807	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.07847474485704271	51620526	ZNF740	Zfp740	ZFP740	nonidentical_symbol	283337	68744	HGNC:27465	MGI:1915994	True
C10orf88	C10ORF88	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.11183357263407763	0.07701275114219817	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.07701275114219817	51620193	C10orf88	2310057M21Rik	2310057M21RIK	nonidentical_symbol	80007	68277	HGNC:25822	MGI:1915527	True
ZNF274	ZNF274	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.07290874854667057	0.07876979984074584	3	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.07290874854667057	51636370	ZNF274	Zfp369	ZFP369	nonidentical_symbol	10782	170936	HGNC:13068	MGI:2176229	True
ZNF248	ZNF248	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.43617673913579946	0.07064509959698534	4	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.07064509959698534	51636359	ZNF248	Zfp248	ZFP248	nonidentical_symbol	57209	72720	HGNC:13041	MGI:1919970	True
ZNF346	ZNF346	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.3153125213296021	0.06719863432034741	4	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.06719863432034741	51622262	ZNF346	Zfp346	ZFP346	nonidentical_symbol	23567	26919	HGNC:16403	MGI:1349417	True
ZNF407	ZNF407	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5533913339407845	0.06707580949694344	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.06707580949694344	51625560	ZNF407	Zfp407	ZFP407	nonidentical_symbol	55628	240476	HGNC:19904	MGI:2685179	True
ZNF276	ZNF276	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.10067865965791442	0.06555855687528382	4	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.06555855687528382	51629075	ZNF276	Zfp276	ZFP276	nonidentical_symbol	92822	57247	HGNC:23330	MGI:1888495	True
C19orf44	C19ORF44	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.08398243872875624	0.06169545839704485	4	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.06169545839704485	51622034	C19orf44	1700030K09Rik	1700030K09RIK	nonidentical_symbol	84167	72254	HGNC:26141	MGI:1919504	True
C18orf32	C18ORF32	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.057438633234506986	0.5495504367550994	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.057438633234506986	51632015	C18orf32	BC031181	BC031181	nonidentical_symbol	497661	407819	HGNC:31690	MGI:3039614	True
ZNF611	ZNF611	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.12700805759026962	0.05304430586027182	4	2	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.05304430586027182	51626045	ZNF611	Zfp442	ZFP442	nonidentical_symbol	81856	668923	HGNC:28766	MGI:3651999	True
ZNF846	ZNF846	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.12243410917266936	0.052607828831213746	4	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.052607828831213746	51636480	ZNF846	Zfp846	ZFP846	nonidentical_symbol	162993	244721	HGNC:27260	MGI:1924012	True
PCDHB16	PCDHB16	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.0699176757052227	0.05052697505342926	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.05052697505342926	51634858	PCDHB16	Pcdhb17	PCDHB17	nonidentical_symbol	57717	93888	HGNC:14546	MGI:2136754	True
