target_source	target_set	target_label	model_term_supported	gene	mouse_symbol	priority	is_tf_or_regulatory_candidate	recommended_epigenomic_signal	rationale	current_evidence_source	present_as_gse268609_gene_expression_feature	gse268609_feature_id	gse268609_feature_name	gse268609_feature_row_1based	gse268609_chrom	gse268609_start	gse268609_end	gse268609_promoter_gene_window_plusminus_2kb	n_matching_gene_rows
developmental_origin_module	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	FatePolarity	MEIS1	Meis1	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	posterior neural-tube, isthmic, rhombic-lip, and SHH-associated cerebellar granule lineage	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000143995	MEIS1	4112	chr2	66435124	66439321	chr2:66433124-66441321	1
developmental_origin_module	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	FatePolarity	MYCN	Mycn	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	posterior neural-tube, isthmic, rhombic-lip, and SHH-associated cerebellar granule lineage	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000134323	MYCN	3596	chr2	15940549	15940566	chr2:15938549-15942566	1
developmental_origin_module	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	FatePolarity	PAX2	Pax2	medium_high	False	stage-linked accessibility or methylation support near lineage and construction genes	posterior neural-tube, isthmic, rhombic-lip, and SHH-associated cerebellar granule lineage	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000075891	PAX2	18530	chr10	100745710	100746220	chr10:100743710-100748220	1
developmental_origin_module	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	FatePolarity	PAX5	Pax5	medium_high	False	stage-linked accessibility or methylation support near lineage and construction genes	posterior neural-tube, isthmic, rhombic-lip, and SHH-associated cerebellar granule lineage	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000196092	PAX5	16538	chr9	37025747	37034268	chr9:37023747-37036268	1
developmental_origin_module	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	FatePolarity	PAX8	Pax8	medium_high	False	stage-linked accessibility or methylation support near lineage and construction genes	posterior neural-tube, isthmic, rhombic-lip, and SHH-associated cerebellar granule lineage	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000125618	PAX8	4737	chr2	113241778	113278921	chr2:113239778-113280921	1
developmental_origin_module	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	FatePolarity	PTCH1	Ptch1	medium_high	False	stage-linked accessibility or methylation support near lineage and construction genes	posterior neural-tube, isthmic, rhombic-lip, and SHH-associated cerebellar granule lineage	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000185920	PTCH1	16873	chr9	95507198	95517057	chr9:95505198-95519057	1
developmental_origin_module	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	FatePolarity	WNT1	Wnt1	medium_high	False	stage-linked accessibility or methylation support near lineage and construction genes	posterior neural-tube, isthmic, rhombic-lip, and SHH-associated cerebellar granule lineage	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000125084	WNT1	21647	chr12	48978321	48978453	chr12:48976321-48980453	1
developmental_origin_module	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	FatePolarity	ZIC1	Zic1	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	posterior neural-tube, isthmic, rhombic-lip, and SHH-associated cerebellar granule lineage	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000152977	ZIC1	7298	chr3	147409364	147409365	chr3:147407364-147411365	1
developmental_origin_module	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	FatePolarity	ZIC2	Zic2	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	posterior neural-tube, isthmic, rhombic-lip, and SHH-associated cerebellar granule lineage	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000043355	ZIC2	23525	chr13	99981783	99981784	chr13:99979783-99983784	1
developmental_origin_module	hindbrain_rhombic_lip_pattern	Hindbrain/rhombic-lip pattern	FatePolarity	ZIC3	Zic3	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	posterior neural-tube, isthmic, rhombic-lip, and SHH-associated cerebellar granule lineage	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000156925	ZIC3	36247	chrX	137566126	137566518	chrX:137564126-137568518	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	BCL11B	Bcl11b	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000127152	BCL11B	24833	chr14	99271484	99272197	chr14:99269484-99274197	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	C1QL3	C1ql3	medium_high	False	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000165985	C1QL3	17710	chr10	16521144	16521879	chr10:16519144-16523879	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	CALB1	Calb1	medium_high	False	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000104327	CALB1	15630	chr8	90081520	90082879	chr8:90079520-90084879	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	DKK3	Dkk3	medium_high	False	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000050165	DKK3	19267	chr11	12009081	12009769	chr11:12007081-12011769	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	EMX2	Emx2	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000170370	EMX2	18713	chr10	117542444	117542746	chr10:117540444-117544746	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	EOMES	Eomes	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000163508	EOMES	6183	chr3	27722322	27722711	chr3:27720322-27724711	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	GLIS3	Glis3	medium_high	False	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000107249	GLIS3	16233	chr9	4152146	4300068	chr9:4150146-4302068	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	LEF1	Lef1	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000138795	LEF1	8753	chr4	108166300	108168956	chr4:108164300-108170956	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	LHX2	Lhx2	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000106689	LHX2	17161	chr9	124011767	124011768	chr9:124009767-124013768	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	NEUROD1	Neurod1	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000162992	NEUROD1	5263	chr2	181680875	181680876	chr2:181678875-181682876	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	NEUROD2	Neurod2	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000171532	NEUROD2	29004	chr17	39607919	39607920	chr17:39605919-39609920	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	PROX1	Prox1	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000117707	PROX1	2965	chr1	213987934	213988517	chr1:213985934-213990517	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	TBR1	Tbr1	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000136535	TBR1	5073	chr2	161416296	161417895	chr2:161414296-161419895	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	TCF7L2	Tcf7l2	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000148737	TCF7L2	18667	chr10	112950246	112950757	chr10:112948246-112952757	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	WNT3A	Wnt3a	medium_high	False	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000154342	WNT3A	3112	chr1	228006997	228006998	chr1:228004997-228008998	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	WNT7A	Wnt7a	medium_high	False	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000154764	WNT7A	6086	chr3	13880070	13880071	chr3:13878070-13882071	1
developmental_origin_module	medial_pallium_dentate_lineage	Medial pallium/dentate lineage	FatePolarity	ZBTB20	Zbtb20	medium_high	True	stage-linked accessibility or methylation support near lineage and construction genes	dentate/hippocampal granule developmental trajectory and WNT/PROX1-associated fate	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000181722	ZBTB20	6946	chr3	114383640	115147271	chr3:114381640-115149271	1
manuscript_candidate_tier	Tier 3 broad both-screen mechanism support	Tier 3 broad both-screen mechanism support	ConstructionBalance	BASP1	Basp1	medium_high	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000176788	BASP1	9567	chr5	17216822	17217631	chr5:17214822-17219631	1
manuscript_candidate_tier	Tier 3 broad both-screen mechanism support	Tier 3 broad both-screen mechanism support	ConstructionBalance	DYNLL1	Dynll1	medium_high	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000088986	DYNLL1	22648	chr12	120469849	120496113	chr12:120467849-120498113	1
manuscript_candidate_tier	Tier 3 broad both-screen mechanism support	Tier 3 broad both-screen mechanism support	ConstructionBalance	MAPKAP1	Mapkap1	medium_high	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000119487	MAPKAP1	17187	chr9	125672642	125707234	chr9:125670642-125709234	1
manuscript_candidate_tier	Tier 3 broad both-screen mechanism support	Tier 3 broad both-screen mechanism support	ConstructionBalance	RFX7	Rfx7	medium_high	True	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	regulatory morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000181827	RFX7	25697	chr15	56243265	56243266	chr15:56241265-56245266	1
manuscript_candidate_tier	Tier 3 broad both-screen mechanism support	Tier 3 broad both-screen mechanism support	ConstructionBalance	TUBA1A	Tuba1a	medium_high	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000167552	TUBA1A	21659	chr12	49186863	49189080	chr12:49184863-49191080	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	BASP1	Basp1	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000176788	BASP1	9567	chr5	17216822	17217631	chr5:17214822-17219631	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	CADM3	Cadm3	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000162706	CADM3	2261	chr1	159171608	159171615	chr1:159169608-159173615	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	DCC	Dcc	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000187323	DCC	30570	chr18	52340196	52934772	chr18:52338196-52936772	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	DPYSL2	Dpysl2	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000092964	DPYSL2	15057	chr8	26514030	26578405	chr8:26512030-26580405	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	DPYSL3	Dpysl3	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000113657	DPYSL3	10749	chr5	147453958	147510068	chr5:147451958-147512068	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	GABRA2	Gabra2	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000151834	GABRA2	8268	chr4	46388712	46475230	chr4:46386712-46477230	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	GABRB3	Gabrb3	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000166206	GABRB3	25254	chr15	26629089	26939539	chr15:26627089-26941539	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	GAP43	Gap43	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000172020	GAP43	6955	chr3	115623323	115623510	chr3:115621323-115625510	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	GPM6A	Gpm6a	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000150625	GPM6A	9243	chr4	175787675	176002664	chr4:175785675-176004664	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	GRIN2B	Grin2b	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000273079	GRIN2B	21298	chr12	13980362	13980363	chr12:13978362-13982363	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	KCNK1	Kcnk1	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000135750	KCNK1	3199	chr1	233614105	233614106	chr1:233612105-233616106	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	L1CAM	L1cam	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000198910	L1CAM	36381	chrX	153875846	153886173	chrX:153873846-153888173	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	MAP1B	Map1b	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000131711	MAP1B	9980	chr5	72107474	72107475	chr5:72105474-72109475	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	NCAM1	Ncam1	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000149294	NCAM1	20627	chr11	112961246	112961480	chr11:112959246-112963480	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	ROBO2	Robo2	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000185008	ROBO2	6741	chr3	75906694	77477410	chr3:75904694-77479410	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	SLC17A6	Slc17a6	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000091664	SLC17A6	19386	chr11	22338380	22338381	chr11:22336380-22340381	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	SLC17A7	Slc17a7	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000104888	SLC17A7	32442	chr19	49441526	49442360	chr19:49439526-49444360	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	SNAP25	Snap25	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000132639	SNAP25	33038	chr20	10218829	10218833	chr20:10216829-10220833	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	STMN2	Stmn2	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000104435	STMN2	15544	chr8	79610813	79611735	chr8:79608813-79613735	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	STMN3	Stmn3	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000197457	STMN3	33813	chr20	63652765	63653424	chr20:63650765-63655424	1
developmental_origin_module	downstream_neurite_synapse_construction	Downstream neurite/synapse construction	EpigenomicCompatibility	SYT1	Syt1	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	neurite, adhesion, synaptic, and excitability implementation machinery	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000067715	SYT1	22186	chr12	78863992	79045631	chr12:78861992-79047631	1
developmental_origin_module	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	EpigenomicCompatibility	CALB2	Calb2	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	reused postmitotic neuronal maturation and granule-lineage toolkit	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000172137	CALB2	27710	chr16	71358712	71358723	chr16:71356712-71360723	1
developmental_origin_module	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	EpigenomicCompatibility	DCX	Dcx	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	reused postmitotic neuronal maturation and granule-lineage toolkit	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000077279	DCX	36052	chrX	111410948	111412429	chrX:111408948-111414429	1
developmental_origin_module	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	EpigenomicCompatibility	GAP43	Gap43	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	reused postmitotic neuronal maturation and granule-lineage toolkit	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000172020	GAP43	6955	chr3	115623323	115623510	chr3:115621323-115625510	1
developmental_origin_module	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	EpigenomicCompatibility	GPM6A	Gpm6a	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	reused postmitotic neuronal maturation and granule-lineage toolkit	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000150625	GPM6A	9243	chr4	175787675	176002664	chr4:175785675-176004664	1
developmental_origin_module	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	EpigenomicCompatibility	HMGN2	Hmgn2	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	reused postmitotic neuronal maturation and granule-lineage toolkit	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000198830	HMGN2	602	chr1	26472439	26472515	chr1:26470439-26474515	1
developmental_origin_module	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	EpigenomicCompatibility	NEUROD1	Neurod1	medium	True	stage-linked accessibility or methylation support near lineage and construction genes	reused postmitotic neuronal maturation and granule-lineage toolkit	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000162992	NEUROD1	5263	chr2	181680875	181680876	chr2:181678875-181682876	1
developmental_origin_module	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	EpigenomicCompatibility	NFIA	Nfia	medium	True	stage-linked accessibility or methylation support near lineage and construction genes	reused postmitotic neuronal maturation and granule-lineage toolkit	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000162599	NFIA	1201	chr1	60865258	61404076	chr1:60863258-61406076	1
developmental_origin_module	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	EpigenomicCompatibility	RBFOX3	Rbfox3	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	reused postmitotic neuronal maturation and granule-lineage toolkit	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000167281	RBFOX3	29914	chr17	79235804	79516148	chr17:79233804-79518148	1
developmental_origin_module	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	EpigenomicCompatibility	STMN2	Stmn2	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	reused postmitotic neuronal maturation and granule-lineage toolkit	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000104435	STMN2	15544	chr8	79610813	79611735	chr8:79608813-79613735	1
developmental_origin_module	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	EpigenomicCompatibility	STMN3	Stmn3	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	reused postmitotic neuronal maturation and granule-lineage toolkit	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000197457	STMN3	33813	chr20	63652765	63653424	chr20:63650765-63655424	1
developmental_origin_module	shared_postmitotic_granule_maturation	Shared postmitotic/granule maturation	EpigenomicCompatibility	TUBB3	Tubb3	medium	False	stage-linked accessibility or methylation support near lineage and construction genes	reused postmitotic neuronal maturation and granule-lineage toolkit	Project/results/developmental_origin_divergence_audit_gene_sets.tsv	True	ENSG00000258947	TUBB3	28070	chr16	89921850	89923366	chr16:89919850-89925366	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	ACTB	Actb	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000075624	ACTB	13112	chr7	5530600	5530602	chr7:5528600-5532602	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	ACTG1	Actg1	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000184009	ACTG1	29978	chr17	81512754	81512818	chr17:81510754-81514818	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	BCL7A	Bcl7a	medium	True	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	regulatory morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000110987	BCL7A	22696	chr12	122019421	122021886	chr12:122017421-122023886	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	CADM3	Cadm3	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	axon-guidance or adhesion candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000162706	CADM3	2261	chr1	159171608	159171615	chr1:159169608-159173615	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	DCC	Dcc	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	axon-guidance or adhesion candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000187323	DCC	30570	chr18	52340196	52934772	chr18:52338196-52936772	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	FOXN2	Foxn2	medium	True	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	regulatory morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000170802	FOXN2	3973	chr2	48314681	48346217	chr2:48312681-48348217	1
