unit_id	hierarchy_level	term_symbol	term	branch_group	branch	dataset_or_source	contrast_or_scope	evidence_family	metric	raw_value	normalized_score	support_direction	weight	weighted_score	unit_support_class	quality_class	source_table	notes
EU00291	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|medial_pallium_dentate_lineage|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.9456528307360298	0.9456528307360298	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.4728264153680149	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00292	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|shared_postmitotic_granule_maturation|gene_body_overlap	epigenomic_support_for_FatePolarity	robust_rank_score	0.9456528307360298	0.9456528307360298	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.4728264153680149	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00293	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|EpigenomicCompatibility|downstream_synaptic_excitability|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.937829131371961	0.937829131371961	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.4689145656859805	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00294	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|ConstructionBalance|downstream_synaptic_excitability|gene_expression_or_marker	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.9002162217268019	0.9002162217268019	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.45010811086340097	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00295	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|EpigenomicCompatibility|shared_postmitotic_granule_maturation|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.8988594127083749	0.8988594127083749	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.44942970635418744	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00296	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|shared_neurogenic_niche_state|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.8985741601542487	0.8985741601542487	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.44928708007712437	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00297	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|NicheSignal|shared_postmitotic_granule_maturation|gene_body_overlap	epigenomic_support_for_NicheSignal	robust_rank_score	0.8985741601542487	0.8985741601542487	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.44928708007712437	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00298	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|EpigenomicCompatibility|dentate_fate_wnt_prox1|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.8906385476818731	0.8906385476818731	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.44531927384093656	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00299	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|EpigenomicCompatibility|medial_pallium_dentate_lineage|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.8906385476818731	0.8906385476818731	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.44531927384093656	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00300	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|FatePolarity|shared_postmitotic_granule_maturation|gene_expression_or_marker	epigenomic_support_for_FatePolarity	robust_rank_score	0.8906385476818731	0.8906385476818731	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.44531927384093656	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00301	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|EpigenomicCompatibility|Tier 1 core convergent program|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.8734704209817835	0.8734704209817835	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.43673521049089176	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00302	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|EpigenomicCompatibility|dentate_fate_wnt_prox1|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.8459014280807174	0.8459014280807174	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.4229507140403587	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00303	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|EpigenomicCompatibility|medial_pallium_dentate_lineage|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.8459014280807174	0.8459014280807174	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.4229507140403587	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00304	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|FatePolarity|shared_postmitotic_granule_maturation|gene_expression_or_marker	epigenomic_support_for_FatePolarity	robust_rank_score	0.8459014280807174	0.8459014280807174	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.4229507140403587	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00305	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|shared_neurogenic_niche_state|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.797546619755594	0.797546619755594	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.398773309877797	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00306	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|NicheSignal|shared_postmitotic_granule_maturation|gene_body_overlap	epigenomic_support_for_NicheSignal	robust_rank_score	0.797546619755594	0.797546619755594	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.398773309877797	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00307	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|EpigenomicCompatibility|Tier 2 high-confidence wiring/synaptic executor|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.7834113584992041	0.7834113584992041	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.39170567924960203	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00308	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|ConstructionBalance|downstream_neurite_synapse_construction|gene_expression_or_marker	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.7571391036771873	0.7571391036771873	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.37856955183859364	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00309	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|EpigenomicCompatibility|downstream_neurite_synapse_construction|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.7571391036771873	0.7571391036771873	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.37856955183859364	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00310	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|ConstructionBalance|Tier 1 core convergent program|gene_expression_or_marker	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.7257769617688089	0.7257769617688089	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.36288848088440445	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00311	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|ConstructionBalance|downstream_neurite_morphology|gene_expression_or_marker	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.6623442676003105	0.6623442676003105	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.33117213380015526	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00312	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|EpigenomicCompatibility|downstream_neurite_morphology|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.6459452404804037	0.6459452404804037	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.32297262024020185	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00313	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|EpigenomicCompatibility|downstream_synaptic_excitability|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.608507969501251	0.608507969501251	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.3042539847506255	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00314	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|EpigenomicCompatibility|shared_postmitotic_granule_maturation|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.6023531852590972	0.6023531852590972	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.3011765926295486	strong_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00315	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|ConstructionBalance|shared_postmitotic_granule_maturation|gene_expression_or_marker	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.5997774231433043	0.5997774231433043	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.29988871157165214	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00316	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|EpigenomicCompatibility|Tier 4 screen-specific mechanism support|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.5923597331709098	0.5923597331709098	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2961798665854549	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00317	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|EpigenomicCompatibility|Tier 4 screen-specific mechanism support|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.5891336815516107	0.5891336815516107	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.29456684077580536	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00318	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|EpigenomicCompatibility|Tier 2 high-confidence wiring/synaptic executor|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.5570504981400005	0.5570504981400005	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.27852524907000026	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00319	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|Tier 4 screen-specific mechanism support|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.5521590667689571	0.5521590667689571	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.27607953338447855	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00320	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|ConstructionBalance|downstream_neurite_morphology|gene_expression_or_marker	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.5297497046682694	0.5297497046682694	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2648748523341347	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00321	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|ConstructionBalance|downstream_neurite_synapse_construction|gene_expression_or_marker	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.5222067421741331	0.5222067421741331	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.26110337108706655	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00322	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|EpigenomicCompatibility|downstream_neurite_synapse_construction|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.5222067421741331	0.5222067421741331	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.26110337108706655	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00323	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|shared_postmitotic_granule_maturation|gene_edge_2kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.5035823449350957	0.5035823449350957	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.25179117246754784	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00324	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|Tier 3 broad both-screen mechanism support|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.4845207301083227	0.4845207301083227	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.24226036505416135	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=2.0
EU00325	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|EpigenomicCompatibility|downstream_neurite_morphology|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.4690982945882148	0.4690982945882148	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2345491472941074	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00326	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|Tier 4 screen-specific mechanism support|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.4340866727243233	0.4340866727243233	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.21704333636216164	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00327	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|NicheSignal|cerebellar_fate_rhombic_lip_shh|gene_body_overlap	epigenomic_support_for_NicheSignal	robust_rank_score	0.4304972586980848	0.4304972586980848	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2152486293490424	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00328	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|NicheSignal|hindbrain_rhombic_lip_pattern|gene_body_overlap	epigenomic_support_for_NicheSignal	robust_rank_score	0.4304972586980848	0.4304972586980848	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2152486293490424	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00329	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|ConstructionBalance|Tier 3 broad both-screen mechanism support|gene_expression_or_marker	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.4293028466093285	0.4293028466093285	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.21465142330466425	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00330	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|shared_postmitotic_granule_maturation|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.4290269090932764	0.4290269090932764	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2145134545466382	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00331	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|ConstructionBalance|Tier 4 screen-specific mechanism support|gene_expression_or_marker	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.4249091037443261	0.4249091037443261	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.21245455187216306	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00332	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|shared_postmitotic_granule_maturation|gene_edge_2kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.4131594252968347	0.4131594252968347	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.20657971264841735	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=3.0
EU00333	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|dentate_fate_wnt_prox1|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.4091814038908938	0.4091814038908938	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2045907019454469	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=1.0
EU00334	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|medial_pallium_dentate_lineage|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.4091814038908938	0.4091814038908938	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2045907019454469	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=1.0
EU00335	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|FatePolarity|shared_postmitotic_granule_maturation|gene_edge_2kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.4091814038908938	0.4091814038908938	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2045907019454469	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=1.0
EU00336	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|dentate_fate_wnt_prox1|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.4091814038908938	0.4091814038908938	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2045907019454469	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=1.0
EU00337	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|medial_pallium_dentate_lineage|gene_edge_2kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.4091814038908938	0.4091814038908938	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2045907019454469	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=1.0
EU00338	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|shared_postmitotic_granule_maturation|gene_edge_2kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.4091814038908938	0.4091814038908938	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.5	0.2045907019454469	moderate_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive_strong; cluster_supported_n_donors=1.0
