gene	target_sources	target_sets	model_terms_supported	best_priority	is_tf_or_regulatory_candidate	n_target_rows	sample_accession	donor_id	gene_feature_index_0based	gene_feature_id	gene_feature_name	chrom	gene_start	gene_end	peak_feature_index_0based	peak_feature_id	peak_chrom	peak_start	peak_end	peak_category	distance_to_gene_body_bp	peak_width_bp	extraction_priority
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108693	chr3:77162142-77163058	chr3	77162142	77163058	gene_body_overlap	0	917	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108694	chr3:77168408-77169098	chr3	77168408	77169098	gene_body_overlap	0	691	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108695	chr3:77169534-77170449	chr3	77169534	77170449	gene_body_overlap	0	916	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108696	chr3:77170882-77171659	chr3	77170882	77171659	gene_body_overlap	0	778	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108697	chr3:77195598-77196471	chr3	77195598	77196471	gene_body_overlap	0	874	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108698	chr3:77202417-77203275	chr3	77202417	77203275	gene_body_overlap	0	859	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108699	chr3:77204726-77205594	chr3	77204726	77205594	gene_body_overlap	0	869	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108700	chr3:77207508-77208404	chr3	77207508	77208404	gene_body_overlap	0	897	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108701	chr3:77215895-77216814	chr3	77215895	77216814	gene_body_overlap	0	920	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108702	chr3:77236792-77237681	chr3	77236792	77237681	gene_body_overlap	0	890	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108703	chr3:77247934-77248760	chr3	77247934	77248760	gene_body_overlap	0	827	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108704	chr3:77255015-77255915	chr3	77255015	77255915	gene_body_overlap	0	901	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108705	chr3:77256661-77257483	chr3	77256661	77257483	gene_body_overlap	0	823	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108706	chr3:77268370-77269271	chr3	77268370	77269271	gene_body_overlap	0	902	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108707	chr3:77281401-77282294	chr3	77281401	77282294	gene_body_overlap	0	894	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108708	chr3:77303838-77304750	chr3	77303838	77304750	gene_body_overlap	0	913	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108709	chr3:77305131-77306019	chr3	77305131	77306019	gene_body_overlap	0	889	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108710	chr3:77321463-77322373	chr3	77321463	77322373	gene_body_overlap	0	911	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108711	chr3:77359194-77359886	chr3	77359194	77359886	gene_body_overlap	0	693	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108712	chr3:77403432-77404294	chr3	77403432	77404294	gene_body_overlap	0	863	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108713	chr3:77420104-77421022	chr3	77420104	77421022	gene_body_overlap	0	919	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108714	chr3:77426950-77427814	chr3	77426950	77427814	gene_body_overlap	0	865	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108715	chr3:77449430-77450279	chr3	77449430	77450279	gene_body_overlap	0	850	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108716	chr3:77456576-77457469	chr3	77456576	77457469	gene_body_overlap	0	894	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108717	chr3:77463891-77464783	chr3	77463891	77464783	gene_body_overlap	0	893	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108718	chr3:77467780-77468720	chr3	77467780	77468720	gene_body_overlap	0	941	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108719	chr3:77476247-77477107	chr3	77476247	77477107	gene_body_overlap	0	861	high_priority_promoter_gene_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108720	chr3:77491741-77492603	chr3	77491741	77492603	distal_100kb	14331	863	distal_context_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108721	chr3:77495460-77496080	chr3	77495460	77496080	distal_100kb	18050	621	distal_context_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108722	chr3:77496324-77497210	chr3	77496324	77497210	distal_100kb	18914	887	distal_context_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108723	chr3:77500516-77501443	chr3	77500516	77501443	distal_100kb	23106	928	distal_context_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108724	chr3:77523202-77524083	chr3	77523202	77524083	distal_100kb	45792	882	distal_context_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108725	chr3:77526700-77527569	chr3	77526700	77527569	distal_100kb	49290	870	distal_context_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108726	chr3:77530510-77531337	chr3	77530510	77531337	distal_100kb	53100	828	distal_context_peak
ROBO2	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558427	H628	6740	ENSG00000185008	ROBO2	chr3	75906694	77477410	108727	chr3:77531792-77532558	chr3	77531792	77532558	distal_100kb	54382	767	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67635	chr14:59537209-59538104	chr14	59537209	59538104	distal_100kb	92504	896	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67636	chr14:59540698-59541416	chr14	59540698	59541416	distal_100kb	89192	719	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67637	chr14:59544838-59545724	chr14	59544838	59545724	distal_100kb	84884	887	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67638	chr14:59551451-59552315	chr14	59551451	59552315	distal_100kb	78293	865	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67639	chr14:59560094-59561020	chr14	59560094	59561020	distal_100kb	69588	927	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67640	chr14:59561888-59562711	chr14	59561888	59562711	distal_100kb	67897	824	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67641	chr14:59564173-59565061	chr14	59564173	59565061	distal_100kb	65547	889	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67642	chr14:59568628-59569466	chr14	59568628	59569466	distal_100kb	61142	839	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67643	chr14:59569993-59570764	chr14	59569993	59570764	distal_100kb	59844	772	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67644	chr14:59573595-59574260	chr14	59573595	59574260	distal_100kb	56348	666	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67645	chr14:59576242-59577132	chr14	59576242	59577132	distal_100kb	53476	891	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67646	chr14:59581858-59582777	chr14	59581858	59582777	distal_100kb	47831	920	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67647	chr14:59583409-59584321	chr14	59583409	59584321	distal_100kb	46287	913	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67648	chr14:59585574-59586435	chr14	59585574	59586435	distal_100kb	44173	862	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67649	chr14:59604009-59604910	chr14	59604009	59604910	distal_100kb	25698	902	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67650	chr14:59605261-59606010	chr14	59605261	59606010	distal_100kb	24598	750	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67651	chr14:59608071-59609010	chr14	59608071	59609010	distal_100kb	21598	940	distal_context_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67652	chr14:59626791-59627655	chr14	59626791	59627655	proximal_10kb	2953	865	proximal_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67653	chr14:59629178-59629949	chr14	59629178	59629949	gene_edge_2kb	659	772	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67654	chr14:59630236-59631136	chr14	59630236	59631136	gene_body_overlap	0	901	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67655	chr14:59670569-59671306	chr14	59670569	59671306	gene_body_overlap	0	738	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67656	chr14:59671512-59672399	chr14	59671512	59672399	gene_body_overlap	0	888	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67657	chr14:59688127-59688983	chr14	59688127	59688983	gene_body_overlap	0	857	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67658	chr14:59694879-59695744	chr14	59694879	59695744	gene_body_overlap	0	866	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67659	chr14:59704164-59705083	chr14	59704164	59705083	gene_body_overlap	0	920	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67660	chr14:59707732-59708695	chr14	59707732	59708695	gene_body_overlap	0	964	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67661	chr14:59711568-59712305	chr14	59711568	59712305	gene_body_overlap	0	738	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67662	chr14:59724227-59725134	chr14	59724227	59725134	gene_body_overlap	0	908	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67663	chr14:59728068-59728917	chr14	59728068	59728917	gene_body_overlap	0	850	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67664	chr14:59733153-59734008	chr14	59733153	59734008	gene_body_overlap	0	856	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67665	chr14:59744092-59744910	chr14	59744092	59744910	gene_body_overlap	0	819	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67666	chr14:59754410-59755110	chr14	59754410	59755110	gene_body_overlap	0	701	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67667	chr14:59755239-59756101	chr14	59755239	59756101	gene_body_overlap	0	863	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67668	chr14:59772262-59773166	chr14	59772262	59773166	gene_body_overlap	0	905	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67669	chr14:59774225-59775147	chr14	59774225	59775147	gene_body_overlap	0	923	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67670	chr14:59778715-59779573	chr14	59778715	59779573	gene_body_overlap	0	859	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67671	chr14:59785410-59786243	chr14	59785410	59786243	gene_body_overlap	0	834	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67672	chr14:59786948-59787736	chr14	59786948	59787736	gene_body_overlap	0	789	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67673	chr14:59788025-59788861	chr14	59788025	59788861	gene_body_overlap	0	837	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67674	chr14:59791235-59791990	chr14	59791235	59791990	gene_body_overlap	0	756	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67675	chr14:59799580-59800524	chr14	59799580	59800524	gene_body_overlap	0	945	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67676	chr14:59803017-59803927	chr14	59803017	59803927	gene_body_overlap	0	911	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67677	chr14:59814031-59814668	chr14	59814031	59814668	gene_body_overlap	0	638	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67678	chr14:59814892-59815826	chr14	59814892	59815826	gene_body_overlap	0	935	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67679	chr14:59835871-59836768	chr14	59835871	59836768	gene_body_overlap	0	898	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67680	chr14:59846279-59847035	chr14	59846279	59847035	gene_body_overlap	0	757	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67681	chr14:59847526-59848370	chr14	59847526	59848370	gene_body_overlap	0	845	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67682	chr14:59865715-59866568	chr14	59865715	59866568	gene_body_overlap	0	854	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67683	chr14:59869002-59869797	chr14	59869002	59869797	gene_body_overlap	0	796	high_priority_promoter_gene_peak
RTN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558427	H628	24339	ENSG00000139970	RTN1	chr14	59630608	59870776	67684	chr14:59870301-59871251	chr14	59870301	59871251	gene_body_overlap	0	951	high_priority_promoter_gene_peak
